Filename,Generated,HAcceptor,HDonor,Lipinski,Lipinski_violation_rule1,Lipinski_violation_rule2,Lipinski_violation_rule3,Lipinski_violation_rule4,Lipinski_violation_rule5,Lipinski_violation_rule6,LogP,Method,QED,QVinaScoreG2019S7LI3,QVinaScoreG2019S8TZC,QVinaScorewild_type8TXZ,RotatableBonds,SA,Smile,TPSA,Weight,FilenameCount,BBBprob
G2019S_8TZC_size68_2_16_out.sdf,True,6.0,0.0,3.0,False,True,True,True,False,False,0.222879999999999,generated,0.0771944102185653,-6.5,-7.1,-2.8,20.0,0.14,[C][C][N]O[C]([C][C]=C=[C][C]C(=[N])[N]C(=O)[C]1/[C]=[C]\[C]=[C]/[C]=C=C1[C]c1[c][c]c([C]2[C]([C][C][N])O[C]N2[N][C][C]([O])[C]2[N][C][C]([O])[C]([C]3[C][C]N([C]=O)[C][C]3)S2)[c]c1[O])[C@@]1([C])[C][C][C]2[C][C][C]1[C][C]2,219.78000000000003,879.96106534,3,
G2019S_8TZC_size48_3_18_out.sdf,True,9.0,0.0,3.0,False,True,True,True,False,False,-1.7297999999999991,generated,0.1752417434504307,-6.5,-7.1,-2.2,13.0,0.32,[C]O[C]([C][C]1[C]S[C]([C][N]C(=O)[C]2[C@]3(O[C]3[C]=[C])[C@@]2([C])[O])c2nc3c([c]c21)C([N]C(=O)C(=O)[N][C]([C])C([O])=O)=N[C]3)[N]/[C]=[C]/[C](F)[C][O],231.39,650.9431497999999,3,
G2019S_8TZC_size30_2_3_out.sdf,True,4.0,0.0,5.0,True,True,True,True,False,True,1.3651100000000016,generated,0.2698216869461391,-6.4,-7.1,-7.2,13.0,0.29,[N]C1=[C][C]=[C][C]2[C](O[C][C][C]O[C][C]C([C][C]O[C]3[C][C][N][C][C]3)=C=[C][C](F)F)N21,67.10000000000001,391.99077230000006,3,
G2019S_8TZC_size57_0_out.sdf,True,8.0,0.0,3.0,False,True,True,True,False,False,-0.5335500000000002,generated,0.1589764055293038,-6.4,-7.1,-5.8,20.0,0.26,[C]O[C]1[C]([C][C]/[C]=[C]\[C][C]([C]=[C])[C]2SC([N][N][C]c3[c][c][c]o3)=N[C]2[C][C][N]C(=O)[C]2[C]N([C]C([O])=O)[C][C][N]2)[C]([C][N][C]2[C][C@@]2([O])F)[N][C]2[C][C][C][C]O[C][C]21,205.74,754.95946856,3,
G2019S_7LI3_size54_34_out.sdf,True,6.0,0.0,3.0,False,True,True,True,False,False,0.84286,generated,0.160797079001195,-6.4,-7.1,-5.1,22.0,0.47,[C][N][C][C]C(=O)[C][C][C]1[C]([C][C][C][C]2[C][C]([N][N][C][C]3[C]N([C]O[C]4[C][C]([O])[C]([C])O4)[C][C]4[C][C]34)[C][C]2[O])C([C]([O])C(=[C])[C]([C]=[C])c2[c]nc([N])s2)=C1[O],195.86,707.9549173399998,3,
G2019S_8TZC_size60_2_18_out.sdf,True,7.0,0.0,3.0,False,True,True,True,False,False,-0.4793099999999994,generated,0.0598313725495151,-6.4,-7.1,-5.0,19.0,0.27,[C]c1[c]c([N][C]N([O])[C@]2([C][C]O[C][C]3[C][C][N][C][C]3[N])[C][C]2[C]2[C][C]2C([O])=O)[c][c]c1C(=O)[C]/[C]=C1\[C]2[C]c3[c][c]c(C([O])=O)[c]c3[C][C]=C2[C]N([C][C][C]C([O])=O)C1=O,231.16,769.9645161999999,3,
G2019S_8TZC_size32_206_out.sdf,True,4.0,0.0,5.0,True,True,True,True,False,True,0.0265899999999995,optimized100,0.4464071719457103,-6.3,-7.1,-7.1,12.0,0.31,[C][C]([C]=[C])O[C]([C]O[C]([O])C(=O)[C]1[C]([C]C([O])=O)[C]1[C]([C])[O])[C]1[C][C]=C2[C][C][C][N][C]2[C]1,126.4,413.9674763399999,3,
G2019S_8TZC_size44_3_16_out.sdf,True,7.0,0.0,3.0,False,True,True,True,False,False,-0.1428700000000002,generated,0.1736525125497338,-6.3,-7.1,-6.8,16.0,0.28,[C][C]([C][C]1[C][C]1[C]([O])[C][C][N]C(=O)S[C]N1S[C]([N])[C]([N])C1=O)O[C]1[C]([C][C]2[C][C]2)[C]([N]O[C]2[C][C]C(=O)[C]2)[N][C]1[C]1[C][C]1,179.70999999999998,603.9320737200001,3,
G2019S_7LI3_size51_17_out.sdf,True,8.0,0.0,3.0,False,True,True,True,False,False,-0.3404800000000001,generated,0.1727418484334747,-6.3,-7.1,-5.6,21.0,0.31,[C][C][C]([C])[C][C@@]1([C][N]S(=O)(=O)[C]C2=[C][C]=[C][C][C]2)[C][C]1c1[c][c]c(O[C][C]([C]=O)[C](O[C][C][C]([O])[C]([N])C([O])=O)C2=[C][N]c3c2n[c]n3[C])[c][c]1,194.86,673.94675796,3,
G2019S_8TZC_size47_2_14_out.sdf,True,7.0,0.0,4.0,False,True,True,True,False,True,1.997020000000001,generated,0.1624136300701879,-6.3,-7.1,-5.4,18.0,0.56,[C][C][N]c1[c][c]c2[c]c(-c3[c][c]c([C]4[C]=C([C][C][C][C]O[C]([O])[C][O])[C]=C([C])N4[C]([C])O[C][C][C][C]([C])OC([C])=O)[c][c]3)nnc2[c]1,127.68,595.9817837200001,3,
G2019S_7LI3_size55_13_out.sdf,True,11.0,0.0,2.0,False,True,False,True,False,False,-0.7307900000000005,generated,0.1632076271197574,-6.3,-7.1,-1.6,19.0,0.3,[C][C]C(=O)[C][C]([C])[N][P@]([O])(=O)O[C]([C]C(=O)C1=C([C][C]N2[C][C]([C])[C][C][C]([C][N][C]3[C][C][C]C(=O)[C]3N3[N][C][C]O3)C2=O)[C]N=N1)C(=O)[N]c1[c][c][c][c][c]1,228.38,730.9525852099999,3,
G2019S_7LI3_size52_2_34_out.sdf,True,12.0,0.0,2.0,False,True,False,True,False,False,-0.0887700000000005,generated,0.1716629318764929,-6.2,-7.1,-6.6,18.0,0.24,[C]O[C]1[C]([C])O[C]1[N]C1=N[C]2SO[C](C(=[C])[C]([C])[C][C][C]([O])[C]([O])C3=C([C]([C][C]OC4=[C]O[C][C][C]=[C]4)O[C]C([N])=O)O[N]N3[C])[C]2[C](C([O])=O)[C]1,224.55,701.9264164400001,3,
G2019S_7LI3_size55_6_out.sdf,True,14.0,0.0,2.0,False,True,False,True,False,False,0.5556100000000003,generated,0.1049377074847934,-6.2,-7.1,-5.7,18.0,0.31,[C][C][C]1[C][C]1N1[C]([O])[C]1[C]([C]O[P@]([O])(=O)OC(=O)[C][C]([C])[C]C(=O)S[C]1O[C][C]O1)[C][C]1[C][C]1[C]1[C][C](Cl)[C@]2(C(=O)O[C]3[C]([O])[C]3N3O[C][N][C]C3=O)O[C]12,233.31,787.84762661,3,
G2019S_7LI3_size56_2_24_out.sdf,True,10.0,0.0,3.0,False,True,True,True,False,False,3.933160000000001,generated,0.1021814215009382,-6.2,-7.1,-4.8,21.0,0.27,[C][C][C]1[N][C]([C])[C](O[C][C](O[C])C(=O)[N][C]2[C][P@@]([O])(=O)S2)[C]1/[C]=C(/[C])[C](O[C])O[C][C][N]c1[c][c]c2c([c]1)S[C]([C][C][C]N([C])[C][C]1[C][C][C](F)[C](F)[C]1)O[C]2,145.73,784.88632303,3,
G2019S_8TZC_size56_3_7_out.sdf,True,8.0,0.0,3.0,False,True,True,True,False,False,-1.4280099999999996,generated,0.0302923259411244,-6.2,-7.1,-4.7,23.0,0.56,[C][C][N][C][C][C]/[C]=N\C([C])=C(\[C][N][C][C]([C])[C]([O])[C][C][C]([O])[C]([C])[O])[C]=C=C1[C]([N]S(=O)(=O)[C][C](O[C])C2=[C][C](N3[C][C][C][C][C][C]3)C(=O)[C]=[C]2)C(=O)[N]C1=O,226.28,739.94474658,3,
G2019S_7LI3_size36_20_out.sdf,True,10.0,0.0,4.0,True,True,True,True,False,False,-0.7571100000000002,generated,0.0702392634432141,-6.1,-7.1,-6.4,15.0,0.27,[C][C]([O])/C([C])=[C]\O[C]([C])[C@@]([O])([C]O[C]1O[C@]1([C][O])C([O])=O)[N][C]O/N=N/C(F)(F)OC1=N[C]([N])N=[C]1,231.96,497.96439664,3,
G2019S_8TZC_size47_2_2_out.sdf,True,9.0,0.0,3.0,False,True,True,True,False,False,0.8669700000000002,generated,0.1090346969053772,-6.1,-7.1,-6.2,16.0,0.25,[C][C]([C][C][C]1[C]C(=[C])S[C]1[N])[N]C(=O)[C]1N=C([N][C][C]([C][C][C][C][O])OC(=[N])[C][O])S/C1=N\c1[c][c]nc([N]/N=C2\[C]=[C][C][C]S2)[c]1,202.97000000000003,657.9235374800002,3,
G2019S_8TZC_size51_0_out.sdf,True,11.0,0.0,2.0,False,True,False,True,False,False,0.3200700000000006,generated,0.129423954533567,-6.1,-7.1,-5.9,16.0,0.26,[C][C]Oc1[c][c]c2c([c]1)[C]1[C]([C])[C]1C1=[C][C]C([C][C]S[C]3[N]SN([C])[C]3[C])=C([C](F)[C][N]S(=O)(=O)[C][N]C(=O)[C](O[C])C(=O)C(=O)[S]=O)[C]=C1[N]2,180.52,740.86137418,3,
G2019S_8TZC_size65_3_18_out.sdf,True,9.0,0.0,3.0,False,True,True,True,False,False,1.4406800000000015,generated,0.1200908391875783,-6.1,-7.1,-5.1,27.0,0.2,[C][C]/[C]=[C]/C1=C([N][C@@]23[C][C]2[C]O3)O[C]([C][C]c2[c][c][c][c]c2[C]2O[C]([C][C][C]3[C][C]O[C][C]([C])[C]3)[C]([O])/C2=N\[C][C][C][C][C]([C][C][C][C]C(=O)[N][C]2[C][C]2[C])O[C@]([C])(F)[C][C]C([O])=O)O1,169.88,832.95677142,3,
G2019S_8TZC_size30_3_97_out.sdf,True,1.0,0.0,5.0,True,True,True,True,False,True,0.8958899999999997,optimized100,0.4010295505134483,-6.0,-7.1,-6.8,14.0,0.31,[C][C]([C][C]1[C][C][C]([O])[C](F)[C]1)[N][C][C][C][C][C][C]([O])[C]([C][C]([O])[N]C([O])=O)[C]([C])[C],124.87,390.97912432,3,
G2019S_8TZC_size46_2_8_out.sdf,True,9.0,0.0,3.0,False,True,True,True,False,False,-0.0235300000000003,generated,0.0651703303430804,-6.0,-7.1,-6.6,18.0,0.41,[C][C]1[C][C]([C]O[C]([O])[N][C]C(=O)[N]O[P@]([O])(=O)OC([C])=O)[C](/C(F)=[C]\[C]N([C][C]OC([C])=[C])C(=O)[N][C]2[C][C]N3[C]([C]([C])[O])[C]23)[C]1,213.45,631.93159567,3,
G2019S_8TZC_size55_2_out.sdf,True,5.0,0.0,3.0,False,True,True,True,False,False,2.82526,generated,0.0586402495155232,-6.0,-7.1,-6.4,22.0,0.44,[C][C][C][C][C]([C]=C=[C]/[C]=[C]/[C]1[C]N([C][C]([O])[C](O[C]C2=[C][C]=C([C]3[C]c4c(Cl)[c][c][c]c4O3)[C][C]2)[C]2O[C]2[C][C]O[C][C][C]([O])[C]([C])[O])C(=O)[N]1)C([C])([O])[O],174.13,726.9241468799999,3,
G2019S_7LI3_size54_3_out.sdf,True,8.0,0.0,3.0,False,True,True,True,False,False,-1.7100099999999971,generated,0.0295297286785741,-6.0,-7.1,-5.8,23.0,0.25,[C][C][C]([C][C][C]([C]N([C])[C]([C][O])[C][C]1[C]=C=[C]/[C]=[C]\[C]([C]O[C][O])[C]1F)[C]1[C][C]2[C][C]21)[C](C(=O)[C]C(=O)[N]C([C])=[N])C(=O)O[C][C]C(=O)[N]C(=O)[C]([O])[O],237.15000000000003,706.95476004,3,
G2019S_8TZC_size29_3_19_out.sdf,True,4.0,0.0,5.0,True,True,True,True,False,True,1.6682400000000013,generated,0.4524322554096032,-5.9,-7.1,-7.0,12.0,0.34,[C][C][C][C][C]1S[C]([C][C][C](F)F)N=C2[C][C]=C([C]S[C]([N][O])[C]([C])[N][C])C(=O)N12,80.77000000000001,417.94307368000005,3,
G2019S_8TZC_size25_2_2_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,-0.7666399999999992,generated,0.5253543606504538,-5.9,-7.1,-6.9,10.0,0.29,[C][C][C][C]c1[c][c]c([N][C]([N][C]2O[C][C][C]2[C][C][O])C(=O)[N][O])[c]n1,121.29,323.99195448,3,
G2019S_7LI3_size33_20_out.sdf,True,5.0,0.0,5.0,True,True,True,True,False,True,0.0281999999999996,generated,0.211401897346759,-5.9,-7.1,-6.7,14.0,0.24,[C][C]([C][C][C][C][C][C@]1(O[O])[C][C]1[C]C(=O)[C]1[C][C][C]([C][O])S1)O[C]1C(=O)[N][C][C@]1([O])[C]([C])[C],126.4,445.93954733999993,3,
G2019S_8TZC_size57_2_4_out.sdf,True,11.0,0.0,2.0,False,True,False,True,False,False,0.9336300000000016,generated,0.2302024918134541,-5.9,-7.1,-6.4,11.0,0.23,[C][C][C]c1[c]c2[c]c3[c]c([c]c-2n1)[C]/[C]=[C]/[C]([C])C(=C=[C][C]1[C]([C]([O])[O])S[C]([C]([O])[C]([O])C([N])=O)OC1=O)O[C][C]/N=C(\[C]O[C]1SC(=[N])O[C]1C([O])=O)[C]/[C]=[C]/3,257.48,779.89541344,3,
G2019S_8TZC_size31_3_219_out.sdf,True,3.0,0.0,5.0,True,True,True,True,False,True,0.9043899999999996,optimized100,0.3699369061314276,-5.9,-7.1,-6.1,13.0,0.46,[C][C][C][C][C][C]N([C][C])[C][C@]1([O])Oc2[c][c]c([C])[c]c2[C][C]1N([C])[C][C][C]([O])[C]([C])[O],75.40999999999998,391.98580648,3,
G2019S_7LI3_size55_3_out.sdf,True,7.0,0.0,3.0,False,True,True,True,False,False,0.3860999999999998,generated,0.1005435376930925,-5.9,-7.1,-4.1,21.0,0.24,[C][N][C@@]([C][C]([C]O[C]([C])O[C])[C]([N][C]=C=C1[C][C@]([C])([C]2[C]=[C][C]=[C][C]3[C]([C]([C]C4([O])[C][C]4)[N][C]c4[c][c]n[c]c4F)[N]N=C32)C1=O)[C]1[C][C]1)(S[C][O])C(=O)F,174.05,729.9568091600001,3,
G2019S_8TZC_size61_2_20_out.sdf,True,9.0,0.0,3.0,False,True,True,True,False,False,1.266270000000001,generated,0.0902342618519444,-5.9,-7.1,-2.8,23.0,0.39,[C][C][C](O[C])[C]1[C]([C][C]([N][C]2[C][C](C(=O)[C]/C([C]N([C])[C][C])=N\C(=O)/N=[C]/N([C])[C])c3[c]c(F)[c][c]c32)[C]([C]F)[C]=O)O[C]1[C]([O])[C]N1[C][C][C]1Oc1[c][c][c]c(C([O])=O)[c]1,184.3100000000001,793.9694820199999,3,
G2019S_8TZC_size32_217_out.sdf,True,1.0,0.0,5.0,True,True,True,True,False,True,1.18148,optimized100,0.405613389684233,-5.8,-7.1,-7.4,16.0,0.27,[C][C][C][C][C]([C]([C])[C][C]1[C][C]1[N][C][C]([C][C]([C])[C][O])c1[c][c]c([O])c([N][C][C])[c]1)C([O])=O,104.97,403.98580648,3,
G2019S_7LI3_size60_12_out.sdf,True,11.0,0.0,2.0,False,True,False,True,False,False,1.949020000000002,generated,0.1462121964585709,-5.8,-7.1,-6.4,19.0,0.28,[C][C][N]C(=O)c1[c][c][c][c]c1[C]1[C]([C][C]C(=O)N2OC([C]c3[c]c([C][C][P@@]([O])(=O)OP([O])([O])=O)c([O])[c]c3[C]3N([C])[C][C]N3S[C][C])=C([O])[C]2[C])[C][N]N1[C]C(=O)[C]([C])[C],244.47,837.8770137,3,
G2019S_8TZC_size55_3_90_out.sdf,True,3.0,0.0,4.0,False,True,True,True,False,True,2.203900000000002,optimized100,0.1298773491891977,-5.8,-7.1,-5.9,23.0,0.37,[C][C]([O])[C][C]([C][C][C][C][C][C][C]([C][C][C][C][C]([C][C]1[C][C][C]N([C]C([C])([C])[C])C1=O)[C]1[C][C][C]([C]([C])[C])[N]1)[C]1[C][C]1)[N][C]1OC(=O)c2[c][c][c][c]c2C1(F)F,94.71,695.9856869199999,3,
G2019S_8TZC_size68_2_7_out.sdf,True,8.0,0.0,3.0,False,True,True,True,False,False,-1.11343,generated,0.0893377178163805,-5.8,-7.1,-1.7,22.0,0.29,[C][C]([C][N][C][C]N1[C]([O])[C]([O])[C]([C][C][C][C]N([C]2N=c3nc([C][C]([C])c4[c]n([C]5[C][C@@]5([O])[C]OC(F)(F)F)c([N])n4)[c][c]c3=C2[O])C(=O)C2=Nc3[c][c][c][c]c3[C]2[C][O])C1=O)[C]([O])[C]1[C][C]1[C][N],283.38,892.9801812400001,3,
G2019S_8TZC_size32_190_out.sdf,True,5.0,0.0,5.0,True,True,True,True,False,True,0.7651599999999997,optimized100,0.3967943968528966,-5.6,-7.1,-6.6,14.0,0.29,[C][C][C]1[C][C]([C]([C])[C][C]([C]2[C][C]2[C][C]=[C])C(=O)O[C]([C]C([O])=O)[C]([C])O[C])[C][C][C]1O[C],81.73,407.96948772,3,
G2019S_7LI3_size60_37_out.sdf,True,6.0,0.0,3.0,False,True,True,True,False,False,-1.3263599999999998,generated,0.0627700090798751,-5.5,-7.1,-5.3,26.0,0.33,[C][C]([N][C]([N][N][C][N][C]1[C][C][C]([C][N][C][C][C][C][C][C][C][C][C]O[C]C(=O)[N][C]2[C][C]([O])[C]C(=O)[C]2)[C](F)[C]1)c1[c][c]c(N([N])[O])[c][c]1)[C]1[C][C]=C(C([O])=O)N([C])[C](F)[C]1,233.52,779.98887478,3,
G2019S_7LI3_size44_2_39_out.sdf,True,8.0,0.0,3.0,False,True,True,True,False,False,-1.30852,generated,0.0747819055767186,-5.5,-7.1,-5.2,19.0,0.26,[C][C][C]([C][C][N]OC1=[C][C]([N])ON=C([C][N][C]([C][O])O[C][N][C][C]OP([O])([O])=O)[C]1)[C]1[C]([O])[C]([N]C(=O)C#[C])[C]2[C][C][C]N21,244.95999999999995,600.9444258300001,3,
G2019S_8TZC_size46_3_30_out.sdf,True,8.0,0.0,2.0,False,True,True,False,False,False,-3.120009999999998,generated,0.0610210758772716,-5.4,-7.1,-6.3,20.0,0.44,[C]O[C][C]([C][C]/[C]=[C]/[C]([C]([C])[C][C]=O)C([O])=O)C1=[C]C2=[C]N=C(C(=O)[N][N]C([C])=O)[C]C2=C1[C][C@]1([C])O[C]1[N][N][N][N][C]N([C])[C],210.14,595.9889943400001,3,
G2019S_7LI3_size40_2_37_out.sdf,True,5.0,0.0,3.0,False,True,True,True,False,False,0.198130000000001,generated,0.1937536254058947,-5.2,-7.1,-6.1,21.0,0.27,[C][C][C]C(=O)S[C][C][C][C]([C][C][C]([O])[C]1[N][C]([C][N][C]C([O])=O)[C][C]([C][C][C]=O)O1)[C]([C][C])[C]1[C][C][C][C]1[C][O],148.33999999999995,531.94262134,3,
G2019S_8TZC_size37_3_50_out.sdf,True,2.0,0.0,6.0,True,True,True,True,True,True,1.39305,optimized100,0.6175312525408531,-10.1,-7.0,-0.1,2.0,0.17,[C][C][C]1[C]([O])[C]([O])[C]2[C][C@]1([O])[C][C]S(=O)(=O)C1=[C][C]=[C][C]([C][C][C][C](c3[c][c][c]c(F)[c]3)[C][C]2[O])[C]=[C]1,113.74,494.93996193999993,3,
G2019S_7LI3_size50_2_5_out.sdf,True,9.0,0.0,5.0,False,True,True,True,True,True,1.3509800000000003,generated,0.3269833046245949,-9.9,-7.0,-3.3,4.0,0.11,[C][C]1[C]N=C2[C]=C1O[C]1[C]3OC(=[C][C][C][C]3OC1=O)[C]1[C][C]([C][C]O1)[C@@]1([P](=O)[C][C]N3[C][C]([N])[C][C][C]C3=O)[C][C][C]3[C][C][C][C](O2)[C]3[C][C]1,135.26,656.94230059,3,
G2019S_7LI3_size37_123_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,1.0329800000000002,optimized50,0.4961441546061114,-9.5,-7.0,-5.4,4.0,0.33,[C]c1[c][c][c]c([C]2[C][C]c3[c][c]c4c5c3[C]3[C]2[C]N2[C]([C]N3[C]5[C][C@@]([C])([O])[C]4)[C]2C(=O)[N][C](F)[C][O])[c]1,77.22,468.99236908,3,
G2019S_8TZC_size37_3_139_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,2.3536200000000003,optimized100,0.669746257629399,-9.4,-7.0,-0.4,2.0,0.14,[C][C][C]1OC2([C][C]2)O[C]2[C]1O[C][C]1[C]3[C]4[C][C]([C]23)[C@@]23[C][C]2[C][C]3[C]O[C][C]4[C][C][C]1c1[c][c][c]c(F)[c]1,36.92,466.9780617,3,
G2019S_7LI3_size37_69_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,0.7721499999999998,optimized50,0.6425784318374372,-9.2,-7.0,-1.2,3.0,0.4,[C][C]N1[C][C]([O])[C]([O])[C][C]([C]2[C]3[C]([C])[C](c4[c][c][c]c(F)[c]4)O[C][C]4[C][N][C]5[C][C@@]([C])([O])[C]N2[C]5[C]43)O1,98.74,476.98219832,3,
G2019S_7LI3_size45_24_out.sdf,True,5.0,0.0,4.0,False,True,True,True,True,False,0.5291799999999999,generated,0.3479761087680307,-9.1,-7.0,6.6,2.0,0.14,[C]OC(=O)C1=[C][C]2[C]([C][N]1)[C]1[C][N][C]([C])[C@]3([C]1)O[C]3[C]1[C]([O])[C]1[C][C][C][C]1[C]([C]3[C][C]3)[C]O[C]3[C]([O])[C]4[C]([C])[C]2O[C]4[C]([O])[C]13,145.18999999999997,575.9654649600001,3,
G2019S_8TZC_size65_2_25_out.sdf,True,8.0,0.0,4.0,False,True,True,True,True,False,-0.0745900000000002,generated,0.1549215993051397,-9.0,-7.0,-3.9,6.0,0.13,[C]=C1[C][C]C(=O)[C]([O])[C]([O])[C][C]2[C]3[C]2C32[C]([N]C#C[C]3[N][C]4[C]C(=C=[C]C(=O)[C]5O[C@]56[C][C][C]5[C][C]7[N][C]8[C]([N][C]9[C][C]9)[C]O[C]8[C]7O[C]5[C]6)[C][C][C]OC4=N3)[C@@]2([C]=C2[C][C][C][C][C]2)O1,192.14999999999995,825.96960158,3,
G2019S_7LI3_size38_2_17_out.sdf,True,8.0,0.0,4.0,False,True,True,True,True,False,-0.5447800000000003,generated,0.4636634234092148,-8.9,-7.0,-5.5,4.0,0.22,[C][C]1[C]/C(=[C]\S[C]2[C][C]3O[C]3[C]C2=O)[C](OC2=N[C][C]([N])[N]C(=[N])[C]2)[C@@]12[C][C@]21O[C]C([C]=O)=C2[C][C]O[C]21,145.42,507.9538547200001,3,
G2019S_7LI3_size33_2_25_out.sdf,True,7.0,0.0,6.0,True,True,True,True,True,True,0.8287599999999997,generated,0.493886887204064,-8.9,-7.0,-5.3,4.0,0.21,[N]=C1[C][C]2[C]3ON([C]c4[c]c([c][c]c4F)-c4nc([C]O[C][C][O])c(o4)[C][C]N2[C]O1)[N][C]3Cl,116.5,455.957199,3,
G2019S_7LI3_size35_2_26_out.sdf,True,6.0,0.0,6.0,True,True,True,True,True,True,-0.2129600000000003,generated,0.4485948907461093,-8.9,-7.0,-3.0,2.0,0.23,[C][C]1[N][C]2[C]C(=C=[C][C][C]3[C][N][C]O3)c3n[c]nc(c32)[C]2ON([C]C2=O)[C]C([C])([C])[C][N]C1(F)F,106.85,457.9999943,3,
G2019S_8TZC_size38_3_6_out.sdf,True,7.0,0.0,6.0,True,True,True,True,True,True,1.8817400000000009,generated,0.4421699948735695,-8.8,-7.0,-6.0,6.0,0.74,[C][C][C]([C][O])C([O])=C=C1N=C2[C]c3sc(O[C])nc3[C][C@]3([C])[C][C]([C]C4=C5[C]=N[C]=C5[C][C]=[C]4)[C]N3C2=N1,102.24,497.97218486,3,
G2019S_7LI3_size31_32_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,-0.4745600000000001,optimized50,0.6339624675679815,-8.7,-7.0,-6.7,1.0,0.32,[O][C]1[C]C(=O)[N][C][C]1C(=O)/N=C1\[C][C]2[C][C]C(=O)[N][C]2[C]2[C]1[C][C]c1[c][c]c(F)[c]c12,111.67,400.9872836999999,3,
G2019S_7LI3_size31_200_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,-0.1190299999999997,optimized50,0.6399168350247517,-8.7,-7.0,-5.5,2.0,0.34,O=C1[C][C][C](C(=O)[N][C]2[C]c3[c][c]c(F)[c]c3[C]3[C]2[C]N=C2N=[C]C(F)=[C][C]32)C(=O)[N]1,104.13,405.9938463,3,
G2019S_7LI3_size32_77_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,0.6601100000000009,optimized50,0.4954566868290161,-8.7,-7.0,-4.0,1.0,0.27,[C][C]1[C]Oc2c1nc1c(c2[C])[C]2[C][C]3[C]S[C][C]([N]C([C])=[N])[C][C]3[C]N2N2[C][C][C][C][C]12,65.0,417.9823556200001,3,
G2019S_7LI3_size32_59_out.sdf,True,6.0,0.0,6.0,True,True,True,True,True,True,1.1498200000000012,optimized50,0.6849898670757807,-8.7,-7.0,-3.9,1.0,0.28,[C][C]1[C]=Nc2c1nc1c(c2[C])[C]2[C][C]3[C]S[C][C]([N]C([C])=O)[C][C]3[C]N2N2[C][C][C][C][C]12,62.9,417.98235562,3,
G2019S_7LI3_size37_140_out.sdf,True,6.0,0.0,6.0,True,True,True,True,True,True,1.2952800000000004,optimized50,0.6514470449058473,-8.6,-7.0,-5.7,2.0,0.25,[C]OC(=O)[N]C(=O)[C]1[C][C][C]2[C]3[C](O[C]1)[C](c1[c][c][c]c([C])[c]1)O[C][C]1[C][C]=C4[C]C([C])([C])[C]N2C4=C13,79.17,467.9807210999999,3,
G2019S_7LI3_size32_99_out.sdf,True,7.0,0.0,6.0,True,True,True,True,True,True,-0.02857,optimized50,0.6540178671973287,-8.5,-7.0,-5.5,3.0,0.31,[C]C1=N[C]=C2C(=O)[C]3[C]4[C][C]5[C][C][C][C](O[C]C([O])=O)[C]5[C]N4C4=[C][C][C][C]=C4N3N=C21,94.47,407.99195448,3,
G2019S_8TZC_size28_3_6_out.sdf,True,2.0,0.0,6.0,True,True,True,True,True,True,2.3182600000000004,generated,0.7735274737736851,-8.5,-7.0,-4.3,2.0,0.33,[O]c1[c][c]c2c([c]1)[N][C@@]21O[C][C]([C]N2[C]3[C][C][C]32)[C][C]c2c1[c][c]c([O])c2[O],86.04,355.98580648,3,
G2019S_7LI3_size32_72_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,1.391180000000001,optimized50,0.6671367138302621,-8.4,-7.0,-3.3,1.0,0.27,[C][C]1[C]2[C]([C]C3=C([C])N=N[C]13)[C]1[C][C][C]=N[C]1[C]1[C][C]3[C][C]([N]C([C])=O)[C][C][C][C]3O[C]12,77.48,400.00212524,3,
G2019S_7LI3_size31_63_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,0.3398500000000003,optimized50,0.7297571224112825,-8.3,-7.0,-7.1,2.0,0.27,[C]N1[C][C]N(C(=O)[C]N2[C]c3[c][c]c([O])[c]c3[C]3[C]2[C]Oc2[c][c]c([N])[c]c23)C(=O)[C]1,95.29,395.99195448,3,
G2019S_8TZC_size32_158_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,2.2162900000000008,optimized100,0.6746758464742622,-8.3,-7.0,-6.5,3.0,0.27,[C][C]1[C]C(F)=[C][C]=C([C]2[C][C]3[C]4[C]=[C][C][C][C]4OO[C]3C3=C2[C]=[C][C][C]3[C]C([O])=O)C1=[C],55.43,406.9780617,3,
G2019S_7LI3_size28_179_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,-0.1070499999999996,optimized50,0.6363601335148981,-8.3,-7.0,-4.1,0.0,0.28,[C][C]1[C][C][C]2[C][C][C][C][C]2c2c3c(c4n2S(=O)(=O)[C]C([C])=[C]4)N([C])C(=O)[C]3[N]1,73.48,373.96603686,3,
